mid,q1_diff,q2_diff,q3_diff,improved_score,score_change,q1_first,q1_second,q2_first,q2_second,q3_first,q3_second,avg_score_diff,max_score_diff_pos,max_score_diff_neg,pct_3p,pct_fg,pct_ft,pct_3p_reg,pct_fg_reg,pct_ft_reg,underdog_odds,p1_plays,p2_plays,p3_plays
TOR131,-12,-14,-11,False,-2,False,False,False,False,True,True,-11.521008403361344,1,-22,0.3,0.4477611940298507,1.0,-0.07,-0.02,0.21,3.0,True,True,True
PHO609,-4,-10,-19,False,-6,False,False,False,False,False,False,-14.27777777777778,2,-31,0.3793103448275862,0.4558823529411764,0.9285714285714286,0.02,-0.01,0.16,2.8,False,True,False
ATL203,-4,3,-5,False,-1,False,False,True,True,False,False,-2.910569105691057,6,-15,0.3333333333333333,0.4411764705882353,0.9473684210526316,-0.02,-0.02,0.14,2.1,True,True,True
NYK223,-5,4,-9,True,1,False,False,True,True,False,True,-4.271186440677966,5,-13,0.4444444444444444,0.5072463768115942,0.8571428571428571,0.11,0.07,0.1,2.5,True,True,True
LAC330,-13,-14,-3,True,10,False,True,False,False,True,True,-8.08411214953271,7,-16,0.2857142857142857,0.4603174603174603,1.0,-0.09,-0.01,0.21,6.0,False,False,False
BRK416,6,0,-5,False,-10,True,False,False,False,True,False,-2.5327868852459017,14,-19,0.5,0.5396825396825397,0.9166666666666666,0.13,0.07,0.17,7.25,True,False,False
MIA118,12,6,-8,True,2,True,False,False,False,False,False,2.0789473684210527,19,-12,0.3928571428571428,0.5645161290322581,0.7777777777777778,0.03,0.09,0.02,3.1,True,True,True
LAC122,-18,-17,-13,False,-1,False,False,False,True,False,True,-15.771186440677964,2,-27,0.3076923076923077,0.5396825396825397,0.9375,-0.06,0.07,0.16,8.75,True,True,True
POR529,-8,-10,-27,True,7,False,False,True,False,False,False,-15.00900900900901,0,-33,0.4230769230769231,0.5409836065573771,0.8,0.06,0.07,0.03,2.75,False,True,False
MIL101,-6,-22,-21,False,-9,False,False,False,False,True,False,-19.14782608695652,5,-32,0.5277777777777778,0.4925373134328358,0.6470588235294118,0.17,0.02,-0.13,9.5,True,False,True
PHO210,0,-12,-3,True,4,False,True,False,False,True,True,-4.307692307692308,8,-16,0.4838709677419355,0.5,0.782608695652174,0.13,0.03,0.0,2.6,True,True,True
UTA115,-10,-15,-13,False,-11,False,False,True,False,True,False,-11.844660194174756,0,-30,0.4666666666666667,0.4705882352941176,0.6923076923076923,0.12,0.01,-0.11,3.0,True,True,True
OKC222,-2,9,-2,False,-12,False,False,True,True,False,False,-0.3238095238095238,9,-18,0.3703703703703703,0.4166666666666667,0.8636363636363636,0.01,-0.06,0.09,3.4,True,True,True
MIA224,3,-10,-7,False,-1,True,False,False,False,True,False,-3.5309734513274336,7,-15,0.4666666666666667,0.4677419354838709,0.8695652173913043,0.09,0.01,0.07,2.0,True,True,True
TOR223,-19,-13,-14,True,7,False,False,False,True,False,False,-11.190909090909091,1,-21,0.4333333333333333,0.4098360655737705,0.9411764705882352,0.05,-0.05,0.14,2.25,True,True,False
LAL316,-1,-1,-8,False,-8,True,False,True,False,False,False,-3.6934306569343063,7,-18,0.6,0.5625,0.84,0.21,0.08,0.05,3.9,True,False,True
MEM220,-13,-31,-32,True,1,False,False,False,False,True,False,-23.234782608695653,5,-36,0.5263157894736842,0.5,0.9090909090909092,0.16,0.04,0.12,3.2,True,False,True
IND202,-10,-21,-19,True,1,False,False,False,False,False,True,-16.828358208955223,-3,-28,0.5185185185185185,0.5882352941176471,0.7692307692307693,0.15,0.13,-0.02,2.6,True,True,False
PHI114,-8,-15,-20,True,3,False,False,False,False,False,False,-11.049586776859504,6,-25,0.5185185185185185,0.53125,0.8888888888888888,0.15,0.07,0.11,4.0,False,False,True
BOS302,3,-1,-1,True,6,True,False,False,False,False,True,2.333333333333333,11,-6,0.5185185185185185,0.5384615384615384,1.0,0.14,0.07,0.21,2.8,True,True,False
BRK407,-3,-20,-33,True,5,False,False,False,False,False,False,-16.605839416058394,4,-38,0.5862068965517241,0.6060606060606061,0.8181818181818182,0.21,0.14,0.03,4.2,False,True,True
MIL617,-7,-11,-11,False,-4,False,False,False,False,False,False,-9.933333333333334,0,-21,0.2222222222222222,0.4769230769230769,0.7142857142857143,-0.14,0.02,-0.06,2.75,True,False,True
PHI428,-20,-28,-30,False,-14,False,False,False,False,True,False,-23.789473684210527,0,-46,0.4347826086956521,0.5373134328358209,0.7333333333333333,0.09,0.07,-0.07,4.75,False,False,True
SAC215,1,-6,-19,True,8,True,False,False,False,False,False,-8.491666666666667,4,-28,0.6176470588235294,0.6119402985074627,0.5,0.24,0.12,-0.29,2.7,True,True,True
UTA212,-4,-17,-14,False,0,False,False,False,False,False,True,-11.328358208955224,1,-21,0.3870967741935484,0.5230769230769231,0.8,0.0,0.07,0.02,2.2,True,True,False
ATL126,-1,5,-6,False,-3,True,False,False,True,False,False,-1.4786324786324787,7,-11,0.3846153846153846,0.4561403508771929,0.95,0.03,-0.01,0.17,3.0,False,False,True
CHO313,-20,-15,-25,True,15,False,False,False,True,False,False,-19.35514018691589,0,-27,0.4878048780487805,0.5238095238095238,0.8571428571428571,0.11,0.06,0.06,2.2,False,False,True
LAL206,2,-9,-10,True,4,False,False,False,False,False,True,-4.951048951048951,5,-17,0.6,0.6578947368421053,0.8333333333333334,0.24,0.18,0.07,10.0,True,False,True
ATL409,8,13,-2,False,-10,True,False,True,True,False,False,3.5166666666666666,13,-12,0.1904761904761904,0.546875,0.8,-0.17,0.07,0.03,2.2,True,True,True
OKC423,-1,-2,-10,False,-10,False,False,True,False,False,False,-4.419354838709677,6,-20,0.5769230769230769,0.5294117647058824,0.9285714285714286,0.21,0.06,0.16,4.75,False,True,True
MIN228,-4,-5,-10,False,-9,False,False,True,False,True,False,-7.290322580645161,3,-24,0.2352941176470588,0.5076923076923077,0.9411764705882352,-0.16,0.03,0.16,5.5,True,False,True
IND125,-3,-10,-1,False,-14,False,True,False,False,True,True,-5.307142857142857,3,-17,0.5,0.5333333333333333,0.8214285714285714,0.12,0.07,0.02,2.15,True,False,True
CHO127,-17,-4,-4,False,-6,False,False,True,False,True,False,-4.982142857142857,7,-17,0.40625,0.5,0.7777777777777778,0.04,0.03,0.03,2.25,True,True,True
GSW410,-2,-17,-14,False,-2,True,False,False,False,True,False,-10.779661016949152,2,-20,0.4444444444444444,0.5362318840579711,0.8,0.06,0.06,0.02,3.6,False,False,True
PHO128,-7,-5,-14,False,-7,False,False,True,False,False,False,-9.214953271028037,1,-28,0.3478260869565217,0.4761904761904761,0.9444444444444444,-0.01,0.02,0.17,2.1,True,True,True
OKC129,-9,-17,-21,False,-1,False,False,False,False,True,False,-14.85,5,-25,0.4193548387096774,0.6,0.9230769230769232,0.06,0.13,0.15,3.2,True,True,True
SAS502,-10,-9,-10,True,8,False,False,True,False,False,False,-7.896551724137931,0,-17,0.4545454545454545,0.4925373134328358,0.6842105263157895,0.08,0.02,-0.07,5.5,False,False,False
IND207,-5,0,-7,False,-1,False,False,True,False,False,False,-2.592233009708738,6,-10,0.3666666666666666,0.4027777777777778,0.8571428571428571,0.0,-0.07,0.08,2.9,True,True,False
CHO203,-17,-22,-13,True,6,False,False,True,False,True,True,-13.142857142857142,4,-26,0.3636363636363636,0.5161290322580645,0.7391304347826086,-0.0,0.05,-0.01,3.6,False,True,False
MEM312,5,2,-4,True,3,False,False,False,False,False,True,-0.9072164948453608,9,-12,0.3214285714285714,0.4507042253521127,0.7272727272727273,-0.05,-0.01,-0.06,2.3,True,True,True
OKC313,9,-2,-10,False,-12,True,False,False,False,False,False,-2.763157894736842,11,-26,0.3461538461538461,0.453125,0.7619047619047619,-0.02,-0.02,-0.01,2.55,False,False,True
BOS124,-17,-22,-36,False,-2,False,False,True,False,False,False,-23.029850746268657,2,-41,0.5238095238095238,0.5616438356164384,0.875,0.14,0.08,0.1,3.1,True,True,True
MIA127,-14,-25,-9,False,-18,False,False,True,False,True,True,-14.903225806451612,2,-27,0.2068965517241379,0.4411764705882353,1.0,-0.16,-0.02,0.22,3.0,False,True,True
CHO212,5,-1,-5,False,-1,False,True,False,False,False,False,-1.9655172413793105,5,-8,0.3214285714285714,0.4861111111111111,1.0,-0.07,0.0,0.21,2.2,True,True,True
WAS210,-12,-13,-10,False,-12,False,False,True,False,False,True,-9.717557251908396,2,-24,0.6086956521739131,0.5571428571428572,0.8461538461538461,0.24,0.09,0.07,2.8,True,True,True
LAL204,3,12,-8,False,-13,True,False,True,True,False,False,0.6513761467889908,12,-25,0.3,0.5245901639344263,0.6190476190476191,-0.06,0.06,-0.15,2.75,True,True,False
PHI206,-5,-3,-16,False,0,True,False,False,True,False,False,-5.694214876033058,6,-19,0.3,0.5194805194805194,0.8888888888888888,-0.07,0.06,0.11,3.45,True,False,False
CHI301,-12,-7,-2,False,-4,False,True,True,True,False,True,-6.24793388429752,6,-15,0.3636363636363636,0.5142857142857142,1.0,0.01,0.04,0.23,2.6,True,False,True
BOS509,-13,-26,-21,True,15,False,False,False,False,True,False,-13.661654135338344,0,-26,0.4827586206896552,0.6031746031746031,0.9375,0.11,0.14,0.15,1.9090909090909087,True,False,True
DAL514,-5,-14,-9,True,5,True,False,False,False,False,True,-8.84070796460177,0,-19,0.4411764705882353,0.4428571428571428,0.8823529411764706,0.06,-0.02,0.08,10.5,False,False,False
BRK430,2,-2,-13,False,-6,True,False,False,True,False,False,-4.721311475409836,7,-22,0.3928571428571428,0.5,0.9285714285714286,0.03,0.04,0.15,2.3,False,True,False
DEN428,-10,-9,-9,True,7,False,False,True,False,False,True,-7.830508474576271,-2,-14,0.2608695652173913,0.5230769230769231,0.8666666666666667,-0.12,0.05,0.08,2.5,True,True,True
GSW108,-8,-14,-6,True,16,False,True,False,False,True,True,-8.448598130841122,12,-22,0.44,0.4925373134328358,0.9090909090909092,0.08,0.04,0.13,3.1,True,True,True
LAL326,2,7,-11,False,-3,True,False,False,True,False,False,-4.452830188679245,10,-19,0.1764705882352941,0.5185185185185185,0.7222222222222222,-0.21,0.03,-0.06,2.65,False,True,True
ATL503,-1,-6,-7,False,-2,False,False,False,False,True,False,-4.894736842105263,5,-20,0.53125,0.5555555555555556,0.8333333333333334,0.16,0.08,0.05,2.15,True,True,True
WAS131,-10,-6,-7,True,10,False,True,True,False,False,True,-6.408805031446541,3,-18,0.5357142857142857,0.5909090909090909,0.7894736842105263,0.17,0.12,0.01,3.0,True,True,True
NYK515,-9,-9,-3,False,-6,False,False,False,True,True,True,-6.756521739130434,4,-18,0.5862068965517241,0.5161290322580645,0.6923076923076923,0.22,0.05,-0.05,3.0,True,False,True
CHI212,-5,-4,-12,False,-7,False,False,True,False,True,False,-7.362068965517241,6,-22,0.3333333333333333,0.5454545454545454,0.7857142857142857,-0.02,0.07,0.01,3.5,True,False,True
MIN429,10,2,-2,True,14,False,True,False,False,True,False,4.198347107438017,13,-7,0.5185185185185185,0.5079365079365079,0.6842105263157895,0.13,0.03,-0.1,2.6,True,False,True
CHO113,-16,-17,-15,True,4,False,False,False,False,True,False,-13.117021276595745,0,-22,0.3947368421052631,0.44,0.5,0.03,-0.03,-0.24,2.3,True,True,True
MIA228,-5,-10,-1,False,-9,True,False,False,True,True,False,-5.6347826086956525,5,-14,0.2307692307692307,0.4696969696969697,0.8333333333333334,-0.12,0.01,0.03,2.2,True,True,True
GSW406,2,3,-5,True,6,True,False,True,True,False,True,-1.870967741935484,13,-12,0.3636363636363636,0.5238095238095238,0.875,0.0,0.07,0.1,2.2,True,True,True
DAL528,3,-2,-3,False,-7,True,False,False,False,False,True,0.2321428571428571,19,-13,0.35,0.5833333333333334,1.0,-0.02,0.12,0.24,2.35,True,True,True
PHI102,-15,-15,-14,False,-1,False,False,True,False,False,True,-12.504,0,-17,0.5172413793103449,0.6065573770491803,0.7142857142857143,0.15,0.14,-0.03,5.0,True,True,True
MIL327,-7,-3,-4,False,-2,False,True,True,False,True,False,-4.021739130434782,3,-11,0.375,0.4520547945205479,1.0,-0.01,-0.0,0.22,2.15,False,False,False
POR603,-4,-7,-3,True,14,False,False,True,False,False,True,-4.078125,11,-14,0.4838709677419355,0.5737704918032787,0.8888888888888888,0.12,0.1,0.12,2.75,False,True,False
PHO708,3,-11,-10,False,0,True,False,False,False,True,False,-5.460176991150442,9,-15,0.4848484848484848,0.4857142857142857,0.8,0.1,0.03,0.02,2.6,True,True,False
PHI219,-2,-5,-6,False,-1,False,True,False,False,True,False,-4.122950819672131,3,-10,0.3157894736842105,0.4788732394366197,0.7333333333333333,-0.04,0.01,-0.04,3.1,True,False,True
MIN416,-11,0,-5,True,13,False,False,True,False,False,False,-0.9090909090909092,10,-11,0.4782608695652174,0.5409836065573771,0.8,0.09,0.06,0.01,3.2,True,False,True
DAL412,-4,-12,-19,True,1,False,False,False,False,False,False,-9.140350877192985,4,-23,0.4736842105263157,0.4915254237288136,0.75,0.11,0.03,-0.01,2.45,True,True,False
BRK223,-14,-6,-2,False,-7,False,True,True,False,False,True,-7.306451612903226,1,-14,0.4642857142857143,0.5373134328358209,0.65,0.08,0.05,-0.14,3.1,True,True,True
LAC1230,-11,-19,-22,False,-1,False,False,True,False,False,True,-17.064,3,-30,0.5925925925925926,0.5342465753424658,0.7647058823529411,0.22,0.06,-0.02,2.9,True,False,True
LAL115,8,1,-10,False,-7,True,False,True,False,False,False,-0.0194174757281553,15,-25,0.3703703703703703,0.4264705882352941,0.7272727272727273,-0.01,-0.04,-0.06,4.5,True,True,False
LAL1228,-8,4,-1,True,9,False,True,True,False,False,True,-0.4867256637168141,8,-13,0.4210526315789473,0.5,0.8461538461538461,0.03,0.02,0.06,5.0,True,False,True
DEN208,5,3,-5,False,-8,False,False,False,True,False,True,-2.1333333333333333,7,-13,0.3714285714285714,0.4705882352941176,0.8421052631578947,0.01,0.0,0.07,2.1,True,True,False
UTA129,-25,-16,-26,True,7,False,False,True,True,False,False,-19.15254237288136,1,-30,0.4210526315789473,0.4603174603174603,0.9090909090909092,0.06,0.0,0.15,2.5,True,True,True
TOR421,13,2,-11,False,0,True,False,False,False,False,True,-0.4375,13,-18,0.4166666666666667,0.4444444444444444,0.8666666666666667,0.05,-0.01,0.09,2.65,False,True,False
ATL1228,-8,-9,-13,True,5,False,False,True,False,False,False,-8.015037593984962,5,-24,0.5294117647058824,0.55,0.8,0.17,0.07,0.04,5.0,True,False,True
BOS115,-6,-12,-16,False,-11,False,False,False,False,True,False,-12.552631578947368,1,-29,0.4,0.4776119402985074,1.0,0.03,0.01,0.21,2.6,True,False,True
MIN122,-6,-19,-25,True,7,False,False,False,False,True,False,-14.859649122807015,1,-28,0.4444444444444444,0.484375,0.8181818181818182,0.05,0.0,0.03,3.0,False,True,True
ATL314,-4,-3,-3,False,-15,False,True,True,False,False,True,-5.89,5,-25,0.3333333333333333,0.4074074074074074,0.9444444444444444,-0.05,-0.08,0.17,2.9,True,True,True
HOU211,10,6,-12,True,5,True,False,False,True,False,False,0.0404040404040404,13,-15,0.3235294117647059,0.4032258064516129,0.875,-0.06,-0.08,0.09,2.1,False,True,False
LAL1228,-8,4,-1,True,9,False,True,True,False,False,True,-0.4867256637168141,8,-13,0.4210526315789473,0.5,0.8461538461538461,0.05,0.03,0.06,5.0,True,False,True
WAS227,2,-2,-17,True,1,False,False,True,False,False,False,-4.9393939393939394,8,-19,0.36,0.4473684210526316,0.8076923076923077,-0.03,-0.03,0.02,2.5,True,False,True
DET103,2,-4,-3,True,1,True,False,False,False,False,True,-1.4836065573770492,4,-8,0.4347826086956521,0.5671641791044776,0.7142857142857143,0.07,0.09,-0.05,4.0,True,True,True
MEM513,-4,1,-6,False,0,False,False,True,False,False,True,-0.5945945945945946,8,-8,0.3461538461538461,0.4929577464788732,0.7692307692307693,-0.03,0.0,-0.02,3.9,False,False,True
SAS515,-17,-21,-39,True,2,False,False,True,False,False,False,-25.20149253731343,0,-42,0.44,0.5694444444444444,1.0,0.06,0.1,0.24,6.0,False,False,False
TOR1231,-4,0,-7,False,-10,False,False,True,True,False,False,-5.835051546391752,7,-20,0.3095238095238095,0.375,0.7142857142857143,-0.03,-0.07,-0.05,4.0,True,True,True
ATL614,-8,-13,-2,True,5,True,False,True,False,True,True,-5.261682242990654,6,-18,0.4285714285714285,0.4782608695652174,0.5833333333333334,0.08,0.02,-0.22,2.3,True,True,True
NYK428,-13,-4,-1,False,-18,False,True,True,True,False,True,-8.509615384615385,1,-20,0.4444444444444444,0.4328358208955223,0.8333333333333334,0.09,-0.04,0.06,2.55,False,True,True
PHO412,-9,-23,-15,True,9,True,False,False,False,True,False,-10.408695652173911,5,-24,0.6111111111111112,0.5138888888888888,0.5833333333333334,0.23,0.03,-0.2,7.0,False,False,True
MIL104,-7,-11,-17,True,7,False,False,False,False,False,False,-9.898305084745765,3,-18,0.4166666666666667,0.609375,1.0,0.05,0.13,0.24,12.0,True,False,False
PHO331,-2,-9,-8,True,3,True,False,False,False,False,True,-4.285714285714286,7,-16,0.55,0.625,0.5,0.19,0.15,-0.27,4.2,False,True,False
DET326,-7,-9,-4,True,2,True,False,False,False,True,False,-4.269230769230769,4,-13,0.3181818181818182,0.4193548387096774,0.8518518518518519,-0.04,-0.06,0.09,3.45,True,False,False
WAS514,2,-2,-15,False,0,True,False,False,False,False,False,-4.953125,7,-19,0.2608695652173913,0.4477611940298507,0.8333333333333334,-0.12,-0.04,0.05,4.9,True,False,True
CHI312,-8,0,-2,False,-9,False,True,True,True,False,False,-4.806451612903226,1,-14,0.2592592592592592,0.40625,0.7857142857142857,-0.1,-0.07,0.01,2.1,True,False,True
MIA408,-5,2,-3,False,-3,False,True,False,True,False,False,-4.2926829268292686,4,-11,0.4210526315789473,0.5,0.8214285714285714,0.07,0.04,0.05,4.5,False,False,True
GSW213,-9,-15,-26,True,9,False,False,False,False,False,False,-13.413533834586469,3,-28,0.375,0.5466666666666666,0.9333333333333332,0.02,0.09,0.16,2.4,True,True,True
UTA410,-3,6,-6,False,-10,True,False,False,True,True,False,0.4015748031496063,11,-16,0.358974358974359,0.4411764705882353,0.84,-0.02,-0.05,0.05,6.5,True,True,True
PHO402,-30,-23,-27,False,-10,False,False,True,True,False,False,-24.258064516129032,1,-37,0.4090909090909091,0.5970149253731343,0.8235294117647058,0.05,0.12,0.05,9.25,False,False,False
MIA529,4,7,-6,False,-11,True,False,True,False,False,False,0.5526315789473685,12,-19,0.3142857142857143,0.4230769230769231,0.8235294117647058,-0.05,-0.04,0.04,2.65,True,True,True
HOU303,-3,-13,-16,False,-2,True,False,False,False,False,True,-10.790322580645162,3,-23,0.5217391304347826,0.578125,0.6818181818181818,0.14,0.1,-0.1,5.5,False,True,False
CHI513,-3,-19,-12,False,0,True,False,False,False,True,True,-10.864077669902912,7,-24,0.4482758620689655,0.53125,0.7,0.07,0.07,-0.1,5.5,False,False,False
DEN210,-17,-21,-34,False,-4,False,False,False,True,False,False,-22.94017094017094,4,-42,0.4230769230769231,0.6031746031746031,0.7222222222222222,0.04,0.12,-0.06,5.0,True,True,True
SAC511,5,3,-20,True,4,True,False,True,False,False,False,-2.194915254237288,14,-28,0.5,0.5362318840579711,0.8,0.14,0.06,0.03,4.75,False,True,False
ORL301,4,-3,-9,True,3,False,False,False,True,False,False,-5.774193548387097,7,-18,0.3513513513513513,0.5068493150684932,0.8888888888888888,-0.02,0.04,0.1,3.35,True,True,False
LAL1228,-8,4,-1,True,9,False,True,True,False,False,True,-0.4867256637168141,8,-13,0.4210526315789473,0.5,0.8461538461538461,0.05,0.03,0.06,2.95,False,False,False
NYK402,3,-3,-3,False,-10,False,False,True,False,True,False,-2.2808988764044944,13,-15,0.3571428571428571,0.4477611940298507,0.3333333333333333,0.02,0.01,-0.43,2.75,True,True,True
BRK313,-4,-5,-12,True,7,False,False,False,False,False,False,-5.018867924528302,3,-12,0.2941176470588235,0.5333333333333333,0.6428571428571429,-0.07,0.06,-0.12,6.0,True,False,True
PHO205,-3,-13,-19,True,2,False,False,False,True,False,False,-10.19811320754717,5,-23,0.3809523809523809,0.5151515151515151,0.9166666666666666,0.02,0.04,0.16,4.0,True,True,True
PHO407,-1,11,-1,True,5,True,False,True,True,False,False,4.194915254237288,13,-5,0.25,0.4383561643835616,0.6363636363636364,-0.1,-0.03,-0.14,2.25,True,True,True
SAS122,-3,-10,-10,True,5,False,False,False,True,True,False,-8.165354330708661,5,-18,0.40625,0.4929577464788732,0.9230769230769232,0.03,0.02,0.17,2.15,True,False,False
BRK425,5,2,-5,False,-4,False,False,False,False,False,False,-1.7985074626865671,13,-16,0.48,0.546875,0.8333333333333334,0.13,0.08,0.06,1.9523809523809523,True,True,True
NOP209,-5,-13,-11,False,-18,False,False,True,False,False,True,-9.586776859504132,3,-29,0.3333333333333333,0.4459459459459459,0.8181818181818182,-0.05,-0.03,0.04,3.3,False,False,False
PHI602,0,-2,-9,False,-8,True,False,True,False,False,False,-3.251748251748252,7,-21,0.3809523809523809,0.5147058823529411,0.7575757575757576,0.01,0.04,-0.02,3.1,True,True,True
MIL524,-26,-27,-29,False,-5,False,False,False,False,False,False,-24.72131147540984,0,-36,0.4615384615384615,0.5352112676056338,0.8666666666666667,0.1,0.08,0.08,2.8,True,True,True
NYK516,1,-15,-12,True,8,False,False,False,False,True,False,-7.677083333333333,3,-21,0.5238095238095238,0.4333333333333333,0.8235294117647058,0.15,-0.03,0.04,7.5,False,False,False
ATL418,-12,-9,-4,False,-8,False,True,True,False,False,True,-7.641791044776119,2,-20,0.3846153846153846,0.4782608695652174,0.782608695652174,0.02,0.01,0.0,2.1,True,True,False
PHI608,-13,-2,-7,False,-9,False,True,True,True,False,False,-9.486725663716816,1,-21,0.5263157894736842,0.5454545454545454,0.6428571428571429,0.18,0.08,-0.16,3.4,True,True,True
LAL212,15,13,-5,False,-5,True,False,False,False,False,False,5.074380165289257,20,-17,0.238095238095238,0.484375,0.6896551724137931,-0.13,0.02,-0.1,4.0,True,True,True
DEN330,-22,-23,-17,True,8,False,False,True,False,False,True,-16.441176470588236,-1,-25,0.4583333333333333,0.5,0.8461538461538461,0.1,0.05,0.08,2.9,True,True,False
ORL501,-7,-14,-9,True,10,False,False,False,False,False,True,-8.616666666666667,2,-20,0.3478260869565217,0.4864864864864865,0.5555555555555556,-0.03,0.02,-0.23,6.5,False,False,False
SAC311,-2,-14,-14,False,-6,False,False,False,False,False,True,-9.975609756097562,3,-26,0.238095238095238,0.4925373134328358,0.8571428571428571,-0.14,0.01,0.07,2.8,False,True,False
ORL202,-2,-4,-14,False,-1,True,False,True,False,True,False,-3.0085470085470085,11,-18,0.5,0.5084745762711864,1.0,0.13,0.04,0.21,3.2,True,True,False
ATL510,-2,1,-17,True,16,False,False,True,True,False,False,-4.37984496124031,6,-19,0.3333333333333333,0.5205479452054794,0.8571428571428571,-0.04,0.05,0.08,3.9,True,False,True
DET509,-10,-18,-15,True,3,False,False,False,False,False,True,-13.92156862745098,2,-21,0.4090909090909091,0.5245901639344263,0.7142857142857143,0.05,0.05,-0.05,4.75,False,False,False
OKC414,-4,-21,-42,True,4,False,False,False,False,False,False,-21.27692307692308,0,-44,0.5945945945945946,0.6111111111111112,0.8333333333333334,0.23,0.14,0.06,7.0,False,True,False
PHI225,-1,-16,-18,True,4,False,False,False,False,True,False,-10.769911504424778,2,-26,0.391304347826087,0.4142857142857143,0.8260869565217391,0.03,-0.05,0.06,2.75,True,True,False
LAL1228,-8,4,-1,True,9,False,True,True,False,False,True,-0.4867256637168141,8,-13,0.4210526315789473,0.5,0.8461538461538461,0.05,0.03,0.06,5.0,True,False,True
MIA130,11,2,-7,True,6,True,False,False,True,False,False,0.8666666666666667,11,-11,0.36,0.4677419354838709,0.85,-0.02,-0.02,0.06,3.2,True,True,True
OKC329,-9,-8,-17,False,-4,False,False,True,False,False,False,-10.925,0,-27,0.4166666666666667,0.5277777777777778,0.6923076923076923,0.05,0.05,-0.08,6.0,False,False,False
BOS518,-6,2,-10,False,-8,False,False,True,True,False,True,-6.40650406504065,8,-22,0.34375,0.4027777777777778,0.875,-0.03,-0.07,0.09,2.1,True,True,True
ATL501,-5,9,-7,False,-4,False,False,True,True,False,False,-2.1009174311926606,11,-13,0.3666666666666666,0.4754098360655737,0.8125,0.01,0.0,0.04,4.1,False,False,True
CLE201,0,-8,-9,True,7,False,False,False,False,True,False,-5.075471698113208,4,-10,0.3333333333333333,0.4264705882352941,0.7058823529411765,-0.06,-0.06,-0.08,2.45,False,True,True
ATL313,11,-10,-17,True,2,True,False,False,False,False,False,-6.853658536585366,14,-23,0.3846153846153846,0.5362318840579711,0.8235294117647058,0.0,0.05,0.04,2.7,True,True,True
MIA205,-13,-28,-36,True,9,False,False,False,False,False,False,-19.623931623931625,3,-37,0.4827586206896552,0.5373134328358209,0.8695652173913043,0.11,0.07,0.09,3.45,True,True,True
NYK411,-11,-14,-2,False,-4,False,True,False,False,True,True,-8.108108108108109,4,-18,0.2413793103448276,0.4027777777777778,0.8666666666666667,-0.14,-0.06,0.07,2.35,False,True,True
TOR508,0,-1,-9,False,-1,False,False,True,False,False,False,-4.718181818181818,5,-12,0.2903225806451613,0.4761904761904761,0.6666666666666666,-0.09,0.02,-0.13,3.2,False,True,False
DAL222,-13,-18,-19,True,9,False,False,False,False,False,False,-16.107843137254903,0,-23,0.34375,0.453125,0.6666666666666666,-0.02,-0.01,-0.12,2.65,True,False,True
PHO415,-5,-2,-1,False,-7,False,True,False,True,False,True,-4.905982905982906,2,-12,0.4482758620689655,0.6166666666666667,0.8,0.07,0.13,0.01,7.0,True,True,True
GSW120,-12,-19,-19,False,-3,False,False,True,False,True,False,-14.487603305785123,0,-25,0.36,0.5072463768115942,0.6875,-0.02,0.04,-0.07,2.0,True,True,False
GSW315,-3,-15,-20,False,-11,True,False,False,False,False,False,-13.491525423728811,4,-36,0.4285714285714285,0.5964912280701754,0.8,0.07,0.14,0.02,2.15,True,True,True
CHO509,9,-10,-7,True,9,True,False,False,False,True,False,-1.2818181818181815,10,-14,0.375,0.4683544303797468,0.9090909090909092,-0.01,-0.0,0.12,2.35,False,False,True
ATL415,-4,-12,-12,True,1,True,False,False,False,True,False,-6.508771929824562,6,-19,0.4375,0.4927536231884058,0.75,0.09,0.03,-0.05,2.55,True,True,True
CHO502,-3,-7,-20,True,10,True,False,False,False,False,False,-8.532786885245901,3,-25,0.2962962962962963,0.5454545454545454,0.7407407407407407,-0.07,0.08,-0.0,2.9,True,False,True
ATL204,-4,-8,-17,False,-4,False,False,False,False,False,False,-13.5,2,-27,0.5,0.463768115942029,0.7777777777777778,0.15,0.0,-0.03,4.75,False,True,True
PHO122,-9,-14,-4,True,8,False,True,True,False,True,False,-4.365671641791045,5,-14,0.5,0.5857142857142857,1.0,0.14,0.12,0.23,2.0,True,True,False
MIA401,1,-5,-5,False,-2,False,True,False,False,True,False,-4.7073170731707314,5,-13,0.3225806451612903,0.4603174603174603,0.8181818181818182,-0.04,0.01,0.04,2.3,True,True,True
NOP412,-12,-23,-12,True,5,False,False,False,False,True,True,-12.404580152671755,4,-26,0.3333333333333333,0.532258064516129,0.75,-0.05,0.04,-0.04,2.1,True,True,False
GSW125,-11,-14,-10,False,-12,False,True,False,False,False,True,-12.462686567164178,0,-22,0.4,0.4714285714285714,0.8095238095238095,0.01,-0.01,0.02,4.1,False,True,True
